"activity"	"subject"	"value"
"2099"	"tBodyAcc-std()-Z"	27	-0.68321532587766
"2100"	"tBodyAccJerk-mean()-X"	27	0.0768320396617021
"2101"	"tBodyAccJerk-mean()-Y"	27	0.00617714992829521
"2102"	"tBodyAccJerk-mean()-Z"	27	-0.00495000607441489
"2103"	"tBodyAccJerk-std()-X"	27	-0.700549974357447
"2104"	"tBodyAccJerk-std()-Y"	27	-0.674792293475665
"2105"	"tBodyAccJerk-std()-Z"	27	-0.783632076781915
"2106"	"tBodyAccJerkMag-mean()"	27	-0.70180744799867
"2107"	"tBodyAccJerkMag-std()"	27	-0.696003354282979
"2108"	"tBodyAccMag-mean()"	27	-0.627947737417819
"2109"	"tBodyAccMag-std()"	27	-0.677874152031915
"2110"	"tBodyGyro-mean()-X"	27	-0.0608887602789628
"2111"	"tBodyGyro-mean()-Y"	27	-0.0552177945716489
"2112"	"tBodyGyro-mean()-Z"	27	0.108947089653191
"2113"	"tBodyGyro-std()-X"	27	-0.795853557018617
"2114"	"tBodyGyro-std()-Y"	27	-0.802048718989362
"2115"	"tBodyGyro-std()-Z"	27	-0.674128512103723
"2116"	"tBodyGyroJerk-mean()-X"	27	-0.0893066039356303
"2117"	"tBodyGyroJerk-mean()-Y"	27	-0.0450414487725798
"2118"	"tBodyGyroJerk-mean()-Z"	27	-0.0586254676047872
"2119"	"tBodyGyroJerk-std()-X"	27	-0.8210758325
"2120"	"tBodyGyroJerk-std()-Y"	27	-0.837320211489362
"2121"	"tBodyGyroJerk-std()-Z"	27	-0.782945588829787
"2122"	"tBodyGyroJerkMag-mean()"	27	-0.823067662473404
"2123"	"tBodyGyroJerkMag-std()"	27	-0.837212879564096
"2124"	"tBodyGyroMag-mean()"	27	-0.694016019806117
"2125"	"tBodyGyroMag-std()"	27	-0.754713306440957
"2126"	"tGravityAcc-mean()-X"	27	0.627230079867021
"2127"	"tGravityAcc-mean()-Y"	27	0.032242387143617
"2128"	"tGravityAcc-mean()-Z"	27	0.14116869604876
"2129"	"tGravityAcc-std()-X"	27	-0.974620173404255
"2130"	"tGravityAcc-std()-Y"	27	-0.972505174787234
"2131"	"tGravityAcc-std()-Z"	27	-0.959200394414894
"2132"	"tGravityAccMag-mean()"	27	-0.627947737417819
"2133"	"tGravityAccMag-std()"	27	-0.677874152031915
"2134"	"fBodyAcc-mean()-X"	28	-0.654156519193717
"2135"	"fBodyAcc-mean()-Y"	28	-0.584932500113874
"2136"	"fBodyAcc-mean()-Z"	28	-0.715134474431937
"2137"	"fBodyAcc-meanFreq()-X"	28	-0.217894722988743
"2138"	"fBodyAcc-meanFreq()-Y"	28	-0.0652270030997382
"2139"	"fBodyAcc-meanFreq()-Z"	28	0.0189878861753927
"2140"	"fBodyAcc-std()-X"	28	-0.647807192984293
"2141"	"fBodyAcc-std()-Y"	28	-0.595110472615916
"2142"	"fBodyAcc-std()-Z"	28	-0.695767279528796
"2143"	"fBodyAccJerk-mean()-X"	28	-0.686723799059424
"2144"	"fBodyAccJerk-mean()-Y"	28	-0.670718095926963
"2145"	"fBodyAccJerk-mean()-Z"	28	-0.779061720358639
"2146"	"fBodyAccJerk-meanFreq()-X"	28	-0.034209736104712
"2147"	"fBodyAccJerk-meanFreq()-Y"	28	-0.277563092237149
"2148"	"fBodyAccJerk-meanFreq()-Z"	28	-0.126061027159817
"2149"	"fBodyAccJerk-std()-X"	28	-0.704073382410995
"2150"	"fBodyAccJerk-std()-Y"	28	-0.654855915271466
"2151"	"fBodyAccJerk-std()-Z"	28	-0.821715494424084
"2152"	"fBodyAccMag-mean()"	28	-0.628763247405236
"2153"	"fBodyAccMag-meanFreq()"	28	0.0179948502780366
"2154"	"fBodyAccMag-std()"	28	-0.696993999667801
"2155"	"fBodyBodyAccJerkMag-mean()"	28	-0.675428720467801
"2156"	"fBodyBodyAccJerkMag-meanFreq()"	28	0.173610396659424
"2157"	"fBodyBodyAccJerkMag-std()"	28	-0.706415829342932
"2158"	"fBodyBodyGyroJerkMag-mean()"	28	-0.806882151753927
"2159"	"fBodyBodyGyroJerkMag-meanFreq()"	28	-0.00200923842099476
"2160"	"fBodyBodyGyroJerkMag-std()"	28	-0.818448508376963
"2161"	"fBodyBodyGyroMag-mean()"	28	-0.73790809206911
"2162"	"fBodyBodyGyroMag-meanFreq()"	28	-0.122999827523272
"2163"	"fBodyBodyGyroMag-std()"	28	-0.743784612693717
"2164"	"fBodyGyro-mean()-X"	28	-0.674356656020942
"2165"	"fBodyGyro-mean()-Y"	28	-0.747067907931937
"2166"	"fBodyGyro-mean()-Z"	28	-0.673513886890838
"2167"	"fBodyGyro-meanFreq()-X"	28	-0.151644339683717
"2168"	"fBodyGyro-meanFreq()-Y"	28	-0.270613215077225
"2169"	"fBodyGyro-meanFreq()-Z"	28	-0.0896917400047906
"2170"	"fBodyGyro-std()-X"	28	-0.762030978010471
"2171"	"fBodyGyro-std()-Y"	28	-0.740819453429319
"2172"	"fBodyGyro-std()-Z"	28	-0.700291282881152
"2173"	"tBodyAcc-mean()-X"	28	0.277532554764398
"2174"	"tBodyAcc-mean()-Y"	28	-0.0191721442063089
"2175"	"tBodyAcc-mean()-Z"	28	-0.109710873104188
"2176"	"tBodyAcc-std()-X"	28	-0.649040391307853
"2177"	"tBodyAcc-std()-Y"	28	-0.573651895933508
"2178"	"tBodyAcc-std()-Z"	28	-0.685821415026178
"2179"	"tBodyAccJerk-mean()-X"	28	0.0807263062382199
"2180"	"tBodyAccJerk-mean()-Y"	28	0.0138224436546073
"2181"	"tBodyAccJerk-mean()-Z"	28	0.000824208324801046
"2182"	"tBodyAccJerk-std()-X"	28	-0.680813725392147
"2183"	"tBodyAccJerk-std()-Y"	28	-0.651619848945026
"2184"	"tBodyAccJerk-std()-Z"	28	-0.800870581884817
"2185"	"tBodyAccJerkMag-mean()"	28	-0.689429387759162
"2186"	"tBodyAccJerkMag-std()"	28	-0.687703433627487
"2187"	"tBodyAccMag-mean()"	28	-0.610030902501309
"2188"	"tBodyAccMag-std()"	28	-0.635821226515969
"2189"	"tBodyGyro-mean()-X"	28	-0.064496354556466
"2190"	"tBodyGyro-mean()-Y"	28	-0.0471474023101021
"2191"	"tBodyGyro-mean()-Z"	28	0.100840281329581
"2192"	"tBodyGyro-std()-X"	28	-0.740276591873298
"2193"	"tBodyGyro-std()-Y"	28	-0.741285540196335
"2194"	"tBodyGyro-std()-Z"	28	-0.669789662889791
"2195"	"tBodyGyroJerk-mean()-X"	28	-0.0881213551172775
"2196"	"tBodyGyroJerk-mean()-Y"	28	-0.0447972595862042
"2197"	"tBodyGyroJerk-mean()-Z"	28	-0.0607680707408115
"2198"	"tBodyGyroJerk-std()-X"	28	-0.720515676293194
"2199"	"tBodyGyroJerk-std()-Y"	28	-0.825038783246073
"2200"	"tBodyGyroJerk-std()-Z"	28	-0.769755981125654
"2201"	"tBodyGyroJerkMag-mean()"	28	-0.78929494326178
"2202"	"tBodyGyroJerkMag-std()"	28	-0.805738383010471
"2203"	"tBodyGyroMag-mean()"	28	-0.648538641430367
"2204"	"tBodyGyroMag-std()"	28	-0.710956808836911
"2205"	"tGravityAcc-mean()-X"	28	0.62376789513089
"2206"	"tGravityAcc-mean()-Y"	28	-0.14757775521466
"2207"	"tGravityAcc-mean()-Z"	28	-0.0469931021049738
"2208"	"tGravityAcc-std()-X"	28	-0.973873328062827
"2209"	"tGravityAcc-std()-Y"	28	-0.960365626256545
"2210"	"tGravityAcc-std()-Z"	28	-0.946225637251309
"2211"	"tGravityAccMag-mean()"	28	-0.610030902501309
"2212"	"tGravityAccMag-std()"	28	-0.635821226515969
"2213"	"fBodyAcc-mean()-X"	29	-0.579901000186134
"2214"	"fBodyAcc-mean()-Y"	29	-0.587686308146221
"2215"	"fBodyAcc-mean()-Z"	29	-0.680547675465116
"2216"	"fBodyAcc-meanFreq()-X"	29	-0.165350787567733
"2217"	"fBodyAcc-meanFreq()-Y"	29	0.128076957523023
"2218"	"fBodyAcc-meanFreq()-Z"	29	0.0886270605992151
"2219"	"fBodyAcc-std()-X"	29	-0.5727879490375
"2220"	"fBodyAcc-std()-Y"	29	-0.630978844851831
"2221"	"fBodyAcc-std()-Z"	29	-0.602550925183721
"2222"	"fBodyAccJerk-mean()-X"	29	-0.629875853152035
"2223"	"fBodyAccJerk-mean()-Y"	29	-0.641289075786337
"2224"	"fBodyAccJerk-mean()-Z"	29	-0.768433928313954
"2225"	"fBodyAccJerk-meanFreq()-X"	29	0.0107764076990698
"2226"	"fBodyAccJerk-meanFreq()-Y"	29	-0.0815611305061628
"2227"	"fBodyAccJerk-meanFreq()-Z"	29	-0.00952646181569767
"2228"	"fBodyAccJerk-std()-X"	29	-0.651564188964826
"2229"	"fBodyAccJerk-std()-Y"	29	-0.655526116655523
"2230"	"fBodyAccJerk-std()-Z"	29	-0.818292780813954
"2231"	"fBodyAccMag-mean()"	29	-0.589294014734302
"2232"	"fBodyAccMag-meanFreq()"	29	0.162765300930698
"2233"	"fBodyAccMag-std()"	29	-0.639314176054942
"2234"	"fBodyBodyAccJerkMag-mean()"	29	-0.609879937469099
"2235"	"fBodyBodyAccJerkMag-meanFreq()"	29	0.227450813250137
"2236"	"fBodyBodyAccJerkMag-std()"	29	-0.636434470547384
"2237"	"fBodyBodyGyroJerkMag-mean()"	29	-0.840464164156977
"2238"	"fBodyBodyGyroJerkMag-meanFreq()"	29	0.212434137252471
"2239"	"fBodyBodyGyroJerkMag-std()"	29	-0.851462426569767
"2240"	"fBodyBodyGyroMag-mean()"	29	-0.722018434984302
"2241"	"fBodyBodyGyroMag-meanFreq()"	29	-0.0446469221483721
"2242"	"fBodyBodyGyroMag-std()"	29	-0.671454324368401
"2243"	"fBodyGyro-mean()-X"	29	-0.685747413486628
"2244"	"fBodyGyro-mean()-Y"	29	-0.735972301656977
"2245"	"fBodyGyro-mean()-Z"	29	-0.689221357718023
"2246"	"fBodyGyro-meanFreq()-X"	29	0.00201044246625
"2247"	"fBodyGyro-meanFreq()-Y"	29	-0.253940049719767
"2248"	"fBodyGyro-meanFreq()-Z"	29	0.0203516079320058
"2249"	"fBodyGyro-std()-X"	29	-0.752567831707849
"2250"	"fBodyGyro-std()-Y"	29	-0.588857987485174
"2251"	"fBodyGyro-std()-Z"	29	-0.749163172296512
"2252"	"tBodyAcc-mean()-X"	29	0.279111521944767
"2253"	"tBodyAcc-mean()-Y"	29	-0.018471953048314
"2254"	"tBodyAcc-mean()-Z"	29	-0.108675612269477
"2255"	"tBodyAcc-std()-X"	29	-0.574295395364826
"2256"	"tBodyAcc-std()-Y"	29	-0.598400275636657
"2257"	"tBodyAcc-std()-Z"	29	-0.606461283926453
"2258"	"tBodyAccJerk-mean()-X"	29	0.0788382324713372
"2259"	"tBodyAccJerk-mean()-Y"	29	0.00900161248883721
"2260"	"tBodyAccJerk-mean()-Z"	29	-0.00355290542467733
"2261"	"tBodyAccJerk-std()-X"	29	-0.623456414216366
"2262"	"tBodyAccJerk-std()-Y"	29	-0.635499779848779
"2263"	"tBodyAccJerk-std()-Z"	29	-0.793746797790698
"2264"	"tBodyAccJerkMag-mean()"	29	-0.664538060484884
"2265"	"tBodyAccJerkMag-std()"	29	-0.620472049862791
"2266"	"tBodyAccMag-mean()"	29	-0.553585593347965
"2267"	"tBodyAccMag-std()"	29	-0.579067216088081
"2268"	"tBodyGyro-mean()-X"	29	-0.0101831910869331
"2269"	"tBodyGyro-mean()-Y"	29	-0.0882883296441861
"2270"	"tBodyGyro-mean()-Z"	29	0.0881626266546221
"2271"	"tBodyGyro-std()-X"	29	-0.73469927369157
"2272"	"tBodyGyro-std()-Y"	29	-0.634569173421512
"2273"	"tBodyGyro-std()-Z"	29	-0.713864583982558
"2274"	"tBodyGyroJerk-mean()-X"	29	-0.100707751809855
"2275"	"tBodyGyroJerk-mean()-Y"	29	-0.0464322029527616
"2276"	"tBodyGyroJerk-mean()-Z"	29	-0.052785999031686
"2277"	"tBodyGyroJerk-std()-X"	29	-0.736117664139535
"2278"	"tBodyGyroJerk-std()-Y"	29	-0.853639613139535
"2279"	"tBodyGyroJerk-std()-Z"	29	-0.770221314302326
"2280"	"tBodyGyroJerkMag-mean()"	29	-0.802293906366279
"2281"	"tBodyGyroJerkMag-std()"	29	-0.840156364186047
"2282"	"tBodyGyroMag-mean()"	29	-0.602228993700349
"2283"	"tBodyGyroMag-std()"	29	-0.653732301592151
"2284"	"tGravityAcc-mean()-X"	29	0.683067625610465
"2285"	"tGravityAcc-mean()-Y"	29	0.115489757911628
"2286"	"tGravityAcc-mean()-Z"	29	0.208215370043721
"2287"	"tGravityAcc-std()-X"	29	-0.973282885843023
"2288"	"tGravityAcc-std()-Y"	29	-0.964643161017442
"2289"	"tGravityAcc-std()-Z"	29	-0.941621790232558
"2290"	"tGravityAccMag-mean()"	29	-0.553585593347965
"2291"	"tGravityAccMag-std()"	29	-0.579067216088081
"2292"	"fBodyAcc-mean()-X"	30	-0.635650125322193
"2293"	"fBodyAcc-mean()-Y"	30	-0.55849001001906
"2294"	"fBodyAcc-mean()-Z"	30	-0.634958546900783
"2295"	"fBodyAcc-meanFreq()-X"	30	-0.302775397984856
"2296"	"fBodyAcc-meanFreq()-Y"	30	-0.0844208556775196
"2297"	"fBodyAcc-meanFreq()-Z"	30	-0.0415480598651175
"2298"	"fBodyAcc-std()-X"	30	-0.609238911508407
"2299"	"fBodyAcc-std()-Y"	30	-0.531321491840992
"2300"	"fBodyAcc-std()-Z"	30	-0.506570361273995
"2301"	"fBodyAccJerk-mean()-X"	30	-0.685307771157441
"2302"	"fBodyAccJerk-mean()-Y"	30	-0.671673670524282
"2303"	"fBodyAccJerk-mean()-Z"	30	-0.755432212793734
"2304"	"fBodyAccJerk-meanFreq()-X"	30	-0.131649976206266
"2305"	"fBodyAccJerk-meanFreq()-Y"	30	-0.294148321077076
"2306"	"fBodyAccJerk-meanFreq()-Z"	30	-0.168604693962381
"2307"	"fBodyAccJerk-std()-X"	30	-0.701879208571802
"2308"	"fBodyAccJerk-std()-Y"	30	-0.672622022924282
"2309"	"fBodyAccJerk-std()-Z"	30	-0.807184940939948
"2310"	"fBodyAccMag-mean()"	30	-0.600372067046214
"2311"	"fBodyAccMag-meanFreq()"	30	-0.0301197123824804
"2312"	"fBodyAccMag-std()"	30	-0.646522810920757
"2313"	"fBodyBodyAccJerkMag-mean()"	30	-0.656339723754047
"2314"	"fBodyBodyAccJerkMag-meanFreq()"	30	0.0817046208143603
"2315"	"fBodyBodyAccJerkMag-std()"	30	-0.664600262443812
"2316"	"fBodyBodyGyroJerkMag-mean()"	30	-0.811292332428198
"2317"	"fBodyBodyGyroJerkMag-meanFreq()"	30	0.0433050556386684
"2318"	"fBodyBodyGyroJerkMag-std()"	30	-0.822805618746736
"2319"	"fBodyBodyGyroMag-mean()"	30	-0.669600510563003
"2320"	"fBodyBodyGyroMag-meanFreq()"	30	-0.205094596687206
"2321"	"fBodyBodyGyroMag-std()"	30	-0.589192650089817
"2322"	"fBodyGyro-mean()-X"	30	-0.667418236692689
"2323"	"fBodyGyro-mean()-Y"	30	-0.629910665959817
"2324"	"fBodyGyro-mean()-Z"	30	-0.615699347830287
"2325"	"fBodyGyro-meanFreq()-X"	30	-0.231709876750131
"2326"	"fBodyGyro-meanFreq()-Y"	30	-0.361122796402089
"2327"	"fBodyGyro-meanFreq()-Z"	30	-0.201705723987467
"2328"	"fBodyGyro-std()-X"	30	-0.676801995680601
"2329"	"fBodyGyro-std()-Y"	30	-0.496310421449608
"2330"	"fBodyGyro-std()-Z"	30	-0.620253390415144
"2331"	"tBodyAcc-mean()-X"	30	0.276305836721932
"2332"	"tBodyAcc-mean()-Y"	30	-0.0175856077340209
"2333"	"tBodyAcc-mean()-Z"	30	-0.10589355727859
"2334"	"tBodyAcc-std()-X"	30	-0.615890785389034
"2335"	"tBodyAcc-std()-Y"	30	-0.519047387875457
"2336"	"tBodyAcc-std()-Z"	30	-0.522643273772115
"2337"	"tBodyAccJerk-mean()-X"	30	0.0734799270148825
"2338"	"tBodyAccJerk-mean()-Y"	30	0.00730438257971279
"2339"	"tBodyAccJerk-mean()-Z"	30	-0.000653871890373369
"2340"	"tBodyAccJerk-std()-X"	30	-0.679007254150131
"2341"	"tBodyAccJerk-std()-Y"	30	-0.6607705539047
"2342"	"tBodyAccJerk-std()-Z"	30	-0.781644485013055
"2343"	"tBodyAccJerkMag-mean()"	30	-0.697050126998956
"2344"	"tBodyAccJerkMag-std()"	30	-0.658972148093473
"2345"	"tBodyAccMag-mean()"	30	-0.538131194183003
"2346"	"tBodyAccMag-std()"	30	-0.588158111633681
"2347"	"tBodyGyro-mean()-X"	30	-0.0354229280326632
"2348"	"tBodyGyro-mean()-Y"	30	-0.0717482452402089
"2349"	"tBodyGyro-mean()-Z"	30	0.0834544586693995
"2350"	"tBodyGyro-std()-X"	30	-0.671005846122715
"2351"	"tBodyGyro-std()-Y"	30	-0.538990663942298
"2352"	"tBodyGyro-std()-Z"	30	-0.589783442185379
"2353"	"tBodyGyroJerk-mean()-X"	30	-0.0926769005274151
"2354"	"tBodyGyroJerk-mean()-Y"	30	-0.0412903779669452
"2355"	"tBodyGyroJerk-mean()-Z"	30	-0.0493556177875196
"2356"	"tBodyGyroJerk-std()-X"	30	-0.780636429556136
"2357"	"tBodyGyroJerk-std()-Y"	30	-0.79894807305483
"2358"	"tBodyGyroJerk-std()-Z"	30	-0.76322854691906
"2359"	"tBodyGyroJerkMag-mean()"	30	-0.785870931331593
"2360"	"tBodyGyroJerkMag-std()"	30	-0.810398514673629
"2361"	"tBodyGyroMag-mean()"	30	-0.510032754098198
"2362"	"tBodyGyroMag-std()"	30	-0.573779428671018
"2363"	"tGravityAcc-mean()-X"	30	0.696858200678851
"2364"	"tGravityAcc-mean()-Y"	30	0.0512698188974987
"2365"	"tGravityAcc-mean()-Z"	30	0.184343178348037
"2366"	"tGravityAcc-std()-X"	30	-0.974319118563969
"2367"	"tGravityAcc-std()-Y"	30	-0.952288292767624
"2368"	"tGravityAcc-std()-Z"	30	-0.92943263464752
"2369"	"tGravityAccMag-mean()"	30	-0.538131194183003
"2370"	"tGravityAccMag-std()"	30	-0.588158111633681
